76561197960269231, [[10, 466637], [20, 6], [30, 424], [40, 0], [50, 1], [60, 5], [70, 3], [130, 0], [80, 721], [100, 0], [240, 3501], [300, 958], [320, 66], [4230, 4], [2620, 47], [2630, 273], [2640, 0], [220, 0], [340, 0], [7940, 5201], [12140, 21], [12150, 42], [500, 215], [10090, 871], [1250, 7313], [35420, 0], [33900, 40], [10180, 954], [10190, 5462], [550, 2575], [12100, 0], [12110, 0], [12120, 0], [12170, 0], [12180, 0], [12210, 21], [12230, 0], [12240, 0], [12250, 0], [42700, 123], [42710, 1264], [44320, 18], [321040, 0], [42680, 386], [42690, 1688], [72850, 35], [730, 163254], [202970, 0], [202990, 1104], [212910, 0], [205790, 0], [219640, 686], [226700, 14766], [13140, 0], [203290, 1250], [230410, 0], [236390, 101], [238960, 719], [243870, 253], [39120, 0], [239660, 441], [242720, 169], [224260, 86], [224580, 5], [33930, 9], [65700, 0], [65720, 0], [219540, 0], [218620, 486], [222880, 1490], [251570, 104], [260430, 0], [209160, 4], [209170, 683], [221100, 3833], [268850, 76], [222900, 1], [295110, 5662], [362300, 0], [433850, 3534], [439700, 0], [299740, 2681], [912290, 0], [227940, 2360], [333930, 9], [359050, 0], [232090, 298], [232150, 0], [381210, 42], [393380, 939], [774941, 0], [444560, 1], [292730, 16], [393080, 0], [393100, 252], [470220, 83], [489940, 231], [534110, 5], [537420, 0], [537421, 0], [537422, 4], [550650, 0], [555570, 5786], [578080, 18970], [594650, 264], [770720, 0], [17500, 22561], [695290, 3078], [755790, 228], [945360, 17], [1016120, 5083], [1085660, 3], [1182020, 5], [440, 346], [570, 32], [17700, 398]]
76561197960270192, [[10, 24413], [20, 0], [30, 0], [40, 0], [50, 0], [60, 0], [70, 0], [130, 0], [80, 0], [100, 0], [300, 0], [240, 0], [15100, 33], [730, 61407], [359550, 105], [623990, 0], [433850, 74255], [439700, 88], [379720, 72], [476600, 261], [476620, 3295], [813820, 11], [878760, 4]]
76561197960271630, [[10, 10003], [20, 14], [30, 30], [40, 0], [50, 0], [60, 0], [70, 4], [130, 0], [80, 0], [100, 0], [240, 527], [730, 1408], [107900, 127], [113420, 0], [200210, 0], [207230, 23], [230410, 0], [238960, 10], [237310, 58], [240380, 64], [271290, 0], [202090, 25], [206500, 0], [224260, 20], [241640, 39], [253710, 19], [256410, 6077], [257730, 224], [251970, 15], [260430, 26], [273110, 0], [289780, 231], [290140, 283], [291210, 33], [293540, 0], [301520, 0], [304030, 0], [306830, 2277], [311700, 14], [312990, 16], [9880, 239], [222900, 346], [258160, 1], [205790, 0], [323370, 74], [223650, 44], [330760, 0], [333930, 2], [342150, 14], [342570, 0], [350020, 194], [339280, 218], [351800, 19], [39120, 0], [356640, 99], [365050, 30], [587650, 0], [611500, 33016], [952060, 0], [952070, 0], [440, 149], [570, 16]]
76561197960275369, [[10, 2403], [20, 0], [30, 111], [40, 0], [50, 0], [60, 0], [70, 0], [130, 0], [220, 72], [240, 191085], [320, 0], [340, 0], [360, 0], [380, 0], [400, 922], [420, 0], [13200, 0], [13210, 729], [13230, 0], [13240, 0], [13250, 0], [20900, 0], [500, 267], [17470, 0], [24740, 0], [21680, 12], [12830, 0], [10180, 0], [10190, 242], [550, 283], [34030, 0], [24960, 1182], [33900, 0], [33930, 2828], [219540, 0], [17410, 0], [57300, 188], [8930, 730], [2450, 36], [39120, 2184], [34330, 0], [42910, 0], [620, 185], [104700, 374], [45760, 60], [105600, 303], [20920, 0], [50130, 0], [1030830, 0], [91310, 402], [107200, 10], [107100, 21], [28050, 0], [200110, 47], [57400, 0], [200260, 0], [42680, 0], [42690, 1000], [113200, 49], [110800, 0], [61310, 0], [90200, 5], [205790, 0], [2400, 275], [2420, 0], [2430, 0], [67370, 0], [205870, 24], [207170, 0], [207610, 334], [50300, 0], [7670, 0], [409710, 0], [108800, 0], [209790, 0], [4500, 0], [4540, 0], [4550, 0], [4560, 0], [9340, 0], [15620, 0], [20570, 0], [43110, 0], [50620, 0], [55100, 0], [55150, 0], [55230, 51], [56400, 0], [96800, 0], [216370, 0], [225760, 0], [228200, 0], [462780, 0], [475150, 0], [3700, 0], [63380, 178], [26800, 0], [63700, 0], [102200, 0], [111400, 0], [205730, 0], [730, 261493], [205100, 0], [219640, 568], [4920, 0], [230410, 0], [223710, 0], [248570, 0], [253710, 0], [8870, 1054], [44350, 0], [65930, 0], [236090, 29], [72850, 188], [41070, 0], [564310, 0], [218620, 210], [47790, 0], [47830, 0], [245280, 0], [238320, 588], [239200, 22], [250320, 0], [252490, 13660], [700580, 0], [252950, 480], [8850, 0], [409720, 0], [213670, 1201], [9350, 0], [9420, 0], [39650, 0], [55110, 0], [39690, 0], [50650, 0], [65530, 0], [214870, 0], [950670, 0], [49520, 905], [262060, 311], [39150, 0], [221100, 679], [271590, 532], [236430, 59], [222880, 0], [282440, 118], [286160, 154], [287700, 0], [294860, 0], [295110, 2952], [362300, 0], [433850, 256], [439700, 0], [239120, 0], [292120, 0], [292140, 0], [238090, 0], [258970, 169], [282070, 0], [333930, 307], [334230, 851], [250900, 178], [344760, 51], [345350, 0], [359870, 0], [365590, 2565], [524440, 0], [312750, 0], [346830, 0], [322330, 1962], [230230, 0], [373420, 1569], [290790, 0], [381210, 87], [382890, 0], [382900, 202], [383870, 209], [386360, 40], [858460, 0], [391540, 591], [410900, 803], [413850, 0], [413851, 0], [413852, 0], [413853, 0], [413854, 0], [413855, 0], [413856, 0], [413857, 0], [413858, 0], [413859, 0], [458250, 0], [458260, 0], [458270, 0], [458280, 0], [458300, 0], [458310, 0], [458320, 0], [497810, 0], [497811, 0], [497812, 0], [497813, 0], [585280, 0], [585281, 0], [585282, 0], [585283, 0], [414700, 0], [420290, 169], [377840, 0], [431240, 659], [438100, 37], [444090, 2834], [596350, 0], [207140, 244], [379720, 145], [489940, 1372], [488790, 148], [493520, 248], [506500, 0], [548430, 181], [489830, 0], [578080, 12052], [304390, 955], [654310, 0], [607380, 0], [620040, 0], [620050, 0], [637670, 131], [674940, 58], [435150, 117], [739630, 282], [774861, 0], [637650, 0], [813820, 363], [878760, 0], [552520, 0], [880940, 1102], [892970, 60], [912170, 0], [945360, 1400], [976730, 0], [546560, 0], [1097150, 291], [440, 3850], [570, 2787]]
76561197960378949, [[10, 4], [20, 0], [30, 0], [40, 0], [50, 0], [60, 0], [70, 0], [130, 0], [220, 0], [240, 0], [320, 0], [340, 0], [238960, 1], [219990, 14282], [49520, 233], [258970, 209], [730, 17790], [39120, 0], [386360, 0], [858460, 0], [578080, 12070]]
76561197960400989, [[10, 2], [20, 0], [30, 0], [40, 0], [50, 0], [60, 0], [70, 0], [130, 0], [220, 0], [240, 0], [320, 0], [340, 0], [57300, 1461], [47780, 264], [107100, 1], [109600, 4], [238960, 0], [236090, 3], [268850, 1], [273110, 7], [237930, 206], [730, 157413], [346110, 8939], [407530, 0], [350080, 0], [379720, 316], [343150, 2], [369200, 21], [365590, 4683], [524440, 0], [418370, 865], [976730, 412], [1085660, 38771]]
76561197960408485, [[10, 18], [20, 9], [30, 474], [40, 0], [50, 0], [60, 0], [70, 130], [130, 0], [240, 4], [4000, 8], [2990, 1765], [7600, 239], [13520, 62], [19900, 1577], [17480, 30], [3590, 35], [6060, 109], [11390, 16], [39530, 93], [550, 0], [8190, 3099], [24960, 348], [12100, 0], [12110, 0], [12120, 0], [12170, 8], [12180, 0], [12210, 77], [12230, 0], [12240, 0], [12250, 0], [24780, 276], [8980, 5436], [729040, 0], [40800, 96], [47870, 125], [99810, 449], [620, 468], [105600, 5008], [44320, 61], [321040, 28], [33440, 1998], [107100, 0], [400, 134], [7670, 98], [8850, 0], [409710, 174], [409720, 0], [214340, 439], [45300, 327], [63000, 69], [63500, 149], [98600, 54], [200410, 22], [202310, 525], [108700, 463], [730, 784], [208580, 85], [200260, 2097], [212680, 116], [204360, 456], [49520, 3728], [216890, 1494], [205790, 0], [220240, 0], [43110, 45], [214510, 706], [224420, 0], [227300, 142], [271290, 15], [245550, 164], [343450, 0], [8930, 2564], [224500, 5], [233450, 3244], [220160, 2042], [48240, 1300], [234710, 1183], [233270, 0], [209520, 43], [1303990, 0], [220200, 121], [204450, 410], [222730, 41], [241600, 98], [242920, 640], [1250, 30], [35420, 0], [246280, 1], [225080, 382], [239030, 301], [242550, 362], [248390, 571], [252110, 89], [243800, 586], [233130, 623], [255520, 10], [257790, 7], [221910, 193], [219830, 0], [262280, 473], [105450, 0], [221380, 195], [270850, 138], [228380, 688], [272860, 16], [281690, 363], [8870, 0], [292910, 945], [238460, 54], [237930, 23], [300380, 259], [301520, 0], [8600, 0], [8660, 0], [211500, 0], [63380, 61], [9480, 42], [55230, 0], [206420, 1579], [312530, 237], [241930, 2991], [24240, 0], [305620, 2545], [346010, 56], [255710, 566], [380600, 22], [261570, 0], [387290, 343], [394310, 146], [252950, 14469], [234140, 3140], [413150, 902], [225540, 3776], [421050, 657], [435530, 26], [34270, 0], [205230, 6], [205950, 7], [446800, 447], [448510, 1108], [275850, 5142], [207140, 43], [379720, 1198], [48000, 0], [501300, 19], [532190, 110], [219640, 50], [218620, 0], [674940, 131], [230190, 752], [782330, 364], [648350, 1649], [13250, 0], [880940, 93], [728880, 388], [945360, 1165], [1016920, 787], [1037190, 19], [285900, 109], [1222700, 434], [1225560, 423], [1225570, 33], [203160, 0], [440, 199913], [570, 19], [630, 68]]
76561197960529838, [[10, 159393], [20, 0], [30, 0], [40, 0], [50, 0], [60, 0], [70, 0], [130, 0], [80, 0], [100, 0], [220, 0], [240, 324], [280, 0], [300, 0], [320, 0], [340, 0], [360, 0], [2280, 8], [7940, 25], [15100, 20], [730, 207508], [49520, 152], [243870, 3], [239660, 24], [268850, 2783], [271590, 558], [239140, 87], [380600, 23], [394510, 384], [433850, 141], [439700, 0], [444090, 0], [596350, 0], [365590, 908], [524440, 0], [489940, 59], [578080, 59014], [460930, 14], [755790, 40], [714010, 14], [976730, 68], [1128810, 12], [1085660, 51], [1172470, 0], [440, 7]]
76561197960636995, [[10, 0], [20, 0], [30, 0], [40, 0], [50, 0], [60, 0], [70, 0], [130, 0], [80, 0], [100, 0], [220, 0], [240, 0], [320, 0], [340, 0], [2630, 0], [360, 0], [380, 0], [400, 0], [420, 0], [7940, 0], [12900, 0], [500, 0], [1250, 0], [35420, 0], [10180, 0], [10190, 0], [64000, 0], [730, 0], [220240, 0], [226700, 0], [243870, 0], [218620, 0], [252950, 0], [221100, 0], [271590, 0], [222880, 0], [255070, 0], [273350, 0], [365590, 0], [524440, 0], [365450, 0], [463530, 0], [516110, 0], [578080, 0], [704270, 0], [714010, 0], [611500, 0], [1097150, 0], [1172470, 0], [1217060, 0], [1016120, 0]]
76561197960739137, [[10, 14580], [20, 0], [30, 15], [40, 0], [50, 0], [60, 0], [70, 141], [130, 0], [33910, 1421], [42700, 978], [42710, 7], [202970, 1], [202990, 1277], [212910, 949], [218230, 20], [1083500, 0], [236390, 437], [223710, 166], [224260, 70], [224580, 142], [242760, 6615], [252490, 333797], [700580, 5], [107410, 39631], [227300, 2309], [221100, 614], [271590, 12809], [48700, 290], [301520, 24], [304930, 335], [331670, 169], [730, 16659], [346110, 375], [407530, 0], [346330, 0], [397900, 178], [393380, 4378], [774941, 0], [359550, 4910], [623990, 0], [244930, 36], [505040, 46], [513710, 1503], [527440, 984], [550650, 38], [555570, 115], [460920, 1180], [578080, 43326], [218620, 751], [700330, 30], [239140, 73], [755790, 382], [813820, 72], [878760, 0], [433850, 337], [439700, 0], [823130, 646], [884660, 240], [646910, 1190], [895400, 1271], [960090, 671], [244210, 1904], [440, 186]]
